SECT_NUM;SECT_DESC_I;SECT_DESC_D;SECT_DESC_L;SECT_SECT;SECT_SECP;MUNI_NUM;MUNI_DESC_I;MUNI_DESC_D;MUNI_DESC_L;SECT_BLANK;SECT_NULLS;LIST_NUM;LIST_NAME;LIST_VOTES
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
18;SCUOLA ELEMENTARE ALBES;GRUNDSCHULE ALBEINS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
19;SCUOLA ELEMENTARE SCEZZE;GRUNDSCHULE TSCHÖTSCH;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
2;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
20;SCUOLA ELEMENTARE TILES;GRUNDSCHULE TILS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
21;SCUOLA ELEMENTARE ELVAS;GRUNDSCHULE ELVAS;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
22;ISTITUTI OSPEDALIERI;KRANKENHAUSKÖRPERSCHAFTEN;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
3;SCUOLA ELEMENTARE ROSMINI;GRUNDSCHULE ROSMINI;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
4;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;9;JWA - WIRTH ANDERLAN;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;10;DIE FREIHEITLICHEN;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;11;FORZA ITALIA;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;12;VITA;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;13;CENTRO DESTRA;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;14;SVP SÜDTIROLER VOLKSPARTEI;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;15;LEGA SALVINI ALTO ADIGE SÜDTIROL - UNITI PER L’ALTO ADIGE;0
5;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;16;FÜR SÜDTIROL MIT WIDMANN;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;1;TEAM K;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;2;MOVIMENTO 5 STELLE;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;3;ENZIAN;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;4;STF SÜDTIROLER FREIHEIT;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;5;PD PARTITO DEMOCRATICO - DEMOKRATISCHE PARTEI;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;6;VERDI GRÜNE VËRC;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;7;FRATELLI D’ITALIA;0
6;SCUOLA ELEMENTARE VINZENZ GOLLER;GRUNDSCHULE VINZENZ GOLLER;;1;0;021011;BRESSANONE;BRIXEN;PERSENON;0;0;8;LA CIVICA;0
